-0.211161,-0.156408,-0.150296,-0.0273443,-0.00179836,-0.00121716,3.13795,5.01588,5.00248,0.00990429,0.0118505,0.00459212,0.0180534,0,0,1111,
-0.211161,-0.156408,-0.150296,-0.0273443,-0.00179836,-0.00121716,3.13795,5.01588,5.00248,0.00990429,0.0118505,0.00459212,0.0180534,0,0,1111,
-0.211161,-0.156408,-0.150296,-0.0273443,-0.00179836,-0.00121716,3.13795,5.01588,5.00248,0.00990429,0.0118505,0.00459212,0.0180534,0,0,1111,
-0.211161,-0.156408,-0.150296,-0.0273443,-0.00179836,-0.00121716,3.13795,5.01573,5.00259,0.00987205,0.0113089,0.00386738,0.0176622,-2.53815,0,1111,
-0.212315,-0.156955,-0.149741,-0.0275693,-0.00242954,-0.000741444,3.13796,5.01573,5.00259,0.00987205,0.0113089,0.00386738,0.0176622,-2.53815,0,1111,
-0.212315,-0.156955,-0.149741,-0.0275693,-0.00242954,-0.000741444,3.13796,5.01573,5.00259,0.00987205,0.0113089,0.00386738,0.0176622,-2.53815,0,1111,
-0.212315,-0.156955,-0.149741,-0.0275693,-0.00242954,-0.000741444,3.13796,5.01556,5.00268,0.00975118,0.0104361,0.00439337,0.0177114,-2.53815,0,1111,
-0.212315,-0.156955,-0.149741,-0.0275693,-0.00242954,-0.000741444,3.13796,5.01556,5.00268,0.00975118,0.0104361,0.00439337,0.0177114,-2.53815,0,1111,
-0.213453,-0.157464,-0.149108,-0.027788,-0.00247386,-0.000861549,3.13798,5.01556,5.00268,0.00975118,0.0104361,0.00439337,0.0177114,-2.53815,0,1111,
-0.213453,-0.157464,-0.149108,-0.027788,-0.00247386,-0.000861549,3.13798,5.01541,5.00278,0.00956563,0.010652,0.00295224,0.0182323,-2.53818,0,1111,
-0.213453,-0.157464,-0.149108,-0.027788,-0.00247386,-0.000861549,3.13798,5.01541,5.00278,0.00956563,0.010652,0.00295224,0.0182323,-2.53818,0,1111,
-0.214341,-0.157812,-0.148639,-0.0279837,-0.00214121,-0.000866748,3.13797,5.01541,5.00278,0.00956563,0.010652,0.00295224,0.0182323,-2.53818,0,1111,
-0.214341,-0.157812,-0.148639,-0.0279837,-0.00214121,-0.000866748,3.13797,5.01541,5.00278,0.00956563,0.010652,0.00295224,0.0182323,-2.53818,0,1111,
-0.214341,-0.157812,-0.148639,-0.0279837,-0.00214121,-0.000866748,3.13797,5.01532,5.00282,0.00953266,0.00867787,0.00247073,0.0175861,-2.5382,0,1111,
-0.215863,-0.158489,-0.148021,-0.0282826,-0.00158933,-0.000890012,3.13796,5.01532,5.00282,0.00953266,0.00867787,0.00247073,0.0175861,-2.5382,1,1111,
-0.215863,-0.158489,-0.148021,-0.0282826,-0.00158933,-0.000890012,3.13796,5.01532,5.00282,0.00953266,0.00867787,0.00247073,0.0175861,-2.5382,1,1111,
-0.215863,-0.158489,-0.148021,-0.0282826,-0.00158933,-0.000890012,3.13796,5.01448,5.00325,0.00774332,0.00613387,0.00275588,0.0173218,-2.53836,1,1111,
-0.215863,-0.158489,-0.148021,-0.0282826,-0.00158933,-0.000890012,3.13796,5.01448,5.00325,0.00774332,0.00613387,0.00275588,0.0173218,-2.53836,1,1111,
