-0.00189104,0.00224334,0.0171997,0.00374925,0.0245741,0.011241,0.0145044,4.9868,4.99756,0.0430482,-0.00358736,0.00759259,0.00582555,1.39487
-0.00199052,0.00232853,0.0169981,0.00425915,0.0237969,0.00581272,0.0518425,4.9868,4.99756,0.0430482,-0.00358736,0.00759259,0.00582555,1.39487
-0.00199052,0.00232853,0.0169981,0.00425915,0.0237969,0.00581272,0.0518425,4.9868,4.99756,0.0430482,-0.00358736,0.00759259,0.00582555,1.39487
-0.00199052,0.00232853,0.0169981,0.00425915,0.0237969,0.00581272,0.0518425,4.98746,4.99789,0.043076,-0.00293634,0.009342,0.00590335,1.39483
-0.00199052,0.00232853,0.0169981,0.00425915,0.0237969,0.00581272,0.0518425,4.98746,4.99789,0.043076,-0.00293634,0.009342,0.00590335,1.39483
-0.00235677,0.0021813,0.015724,6.68437e-05,0.0108716,0.0043461,-0.0261654,4.98746,4.99789,0.043076,-0.00293634,0.009342,0.00590335,1.39483
-0.00235677,0.0021813,0.015724,6.68437e-05,0.0108716,0.0043461,-0.0261654,4.98792,4.99821,0.0428044,-0.00289643,0.00920031,0.00620511,1.39522
-0.00235677,0.0021813,0.015724,6.68437e-05,0.0108716,0.0043461,-0.0261654,4.98792,4.99821,0.0428044,-0.00289643,0.00920031,0.00620511,1.39522
-0.00295554,0.00169441,0.0143676,-0.00153581,0.00410848,0.00652883,-0.0319443,4.98792,4.99821,0.0428044,-0.00289643,0.00920031,0.00620511,1.39522
-0.00295554,0.00169441,0.0143676,-0.00153581,0.00410848,0.00652883,-0.0319443,4.98792,4.99821,0.0428044,-0.00289643,0.00920031,0.00620511,1.39522
-0.00295554,0.00169441,0.0143676,-0.00153581,0.00410848,0.00652883,-0.0319443,4.98835,4.99849,0.0425306,-0.00240501,0.0091461,0.00544968,1.39545
-0.00337238,0.00142003,0.0135137,-0.00291487,0.0143564,0.00310958,-0.0195587,4.98835,4.99849,0.0425306,-0.00240501,0.0091461,0.00544968,1.39545
-0.00337238,0.00142003,0.0135137,-0.00291487,0.0143564,0.00310958,-0.0195587,4.98835,4.99849,0.0425306,-0.00240501,0.0091461,0.00544968,1.39545
-0.00337238,0.00142003,0.0135137,-0.00291487,0.0143564,0.00310958,-0.0195587,4.9889,4.99887,0.0421902,-0.00117144,0.00830266,0.00723599,1.3973
-0.00337238,0.00142003,0.0135137,-0.00291487,0.0143564,0.00310958,-0.0195587,4.9889,4.99887,0.0421902,-0.00117144,0.00830266,0.00723599,1.3973
-0.00378138,0.00155826,0.0128192,0.00105648,0.0262351,0.00287909,0.0376197,4.9889,4.99887,0.0421902,-0.00117144,0.00830266,0.00723599,1.3973
-0.00378138,0.00155826,0.0128192,0.00105648,0.0262351,0.00287909,0.0376197,4.9889,4.99887,0.0421902,-0.00117144,0.00830266,0.00723599,1.3973
-0.00378138,0.00155826,0.0128192,0.00105648,0.0262351,0.00287909,0.0376197,4.98929,4.99917,0.0420312,-0.000894807,0.00885977,0.00825394,1.39079
-0.00407607,0.00192807,0.0121016,0.0046493,0.0193817,0.00566422,0.0408675,4.98929,4.99917,0.0420312,-0.000894807,0.00885977,0.00825394,1.39079
-0.00407607,0.00192807,0.0121016,0.0046493,0.0193817,0.00566422,0.0408675,4.98964,4.99943,0.0418833,-0.00108472,0.00845498,0.00795329,1.39264
-0.00407607,0.00192807,0.0121016,0.0046493,0.0193817,0.00566422,0.0408675,4.98964,4.99943,0.0418833,-0.00108472,0.00845498,0.00795329,1.39264
-0.00428073,0.00198232,0.0116311,0.0025547,0.0123149,0.00379317,-0.000298911,4.98964,4.99943,0.0418833,-0.00108472,0.00845498,0.00795329,1.39264
-0.00428073,0.00198232,0.0116311,0.0025547,0.0123149,0.00379317,-0.000298911,4.98964,4.99943,0.0418833,-0.00108472,0.00845498,0.00795329,1.39264
-0.00428073,0.00198232,0.0116311,0.0025547,0.0123149,0.00379317,-0.000298911,4.99005,4.9997,0.0415861,-0.00123918,0.00823253,0.00831609,1.39315
-0.00428073,0.00198232,0.0116311,0.0025547,0.0123149,0.00379317,-0.000298911,4.99005,4.9997,0.0415861,-0.00123918,0.00823253,0.00831609,1.39315
-0.00449993,0.00164553,0.0113013,0.00300901,0.0103784,0.00306982,-0.0359978,4.99005,4.9997,0.0415861,-0.00123918,0.00823253,0.00831609,1.39315
-0.00449993,0.00164553,0.0113013,0.00300901,0.0103784,0.00306982,-0.0359978,4.99005,4.9997,0.0415861,-0.00123918,0.00823253,0.00831609,1.39315
-0.00449993,0.00164553,0.0113013,0.00300901,0.0103784,0.00306982,-0.0359978,4.99027,4.99973,0.0409157,-0.00206204,0.00850451,0.00768023,1.39902
-0.00459931,0.00104945,0.0109792,0.00724573,0.0155426,0.00092439,-6.0977e-05,4.99027,4.99973,0.0409157,-0.00206204,0.00850451,0.00768023,1.39902
-0.00459931,0.00104945,0.0109792,0.00724573,0.0155426,0.00092439,-6.0977e-05,4.99046,4.99975,0.0402667,-0.0019112,0.00798969,0.00629778,1.39694
-0.00459931,0.00104945,0.0109792,0.00724573,0.0155426,0.00092439,-6.0977e-05,4.99046,4.99975,0.0402667,-0.0019112,0.00798969,0.00629778,1.39694
-0.00473833,0.000764315,0.0106978,0.000374781,0.00494523,0.00400482,-0.0383518,4.99046,4.99975,0.0402667,-0.0019112,0.00798969,0.00629778,1.39694
-0.00473833,0.000764315,0.0106978,0.000374781,0.00494523,0.00400482,-0.0383518,4.99046,4.99975,0.0402667,-0.0019112,0.00798969,0.00629778,1.39694
-0.00473833,0.000764315,0.0106978,0.000374781,0.00494523,0.00400482,-0.0383518,4.99068,4.99981,0.0396123,-0.00236588,0.00745927,0.00683194,1.40115
-0.00473833,0.000764315,0.0106978,0.000374781,0.00494523,0.00400482,-0.0383518,4.99068,4.99981,0.0396123,-0.00236588,0.00745927,0.00683194,1.40115
-0.00501259,0.000343829,0.0105459,-0.000306126,0.0209146,0.00437561,0.123006,4.99068,4.99981,0.0396123,-0.00236588,0.00745927,0.00683194,1.40115
-0.00501259,0.000343829,0.0105459,-0.000306126,0.0209146,0.00437561,0.123006,4.99068,4.99981,0.0396123,-0.00236588,0.00745927,0.00683194,1.40115
-0.00501259,0.000343829,0.0105459,-0.000306126,0.0209146,0.00437561,0.123006,4.9908,4.99987,0.039214,-0.00216346,0.00790282,0.00680964,1.39954
-0.00532827,0.000684888,0.0103735,-0.000309573,0.0196862,0.00332508,0.0444091,4.9908,4.99987,0.039214,-0.00216346,0.00790282,0.00680964,1.39954
-0.00532827,0.000684888,0.0103735,-0.000309573,0.0196862,0.00332508,0.0444091,4.99092,4.99993,0.0388196,-0.00167712,0.00768681,0.00654971,1.39214
-0.00532827,0.000684888,0.0103735,-0.000309573,0.0196862,0.00332508,0.0444091,4.99092,4.99993,0.0388196,-0.00167712,0.00768681,0.00654971,1.39214
-0.00557656,0.000517608,0.0102566,-0.00124279,0.00413968,0.00651297,-0.0357246,4.99092,4.99993,0.0388196,-0.00167712,0.00768681,0.00654971,1.39214
-0.00557656,0.000517608,0.0102566,-0.00124279,0.00413968,0.00651297,-0.0357246,4.99092,4.99993,0.0388196,-0.00167712,0.00768681,0.00654971,1.39214
-0.00557656,0.000517608,0.0102566,-0.00124279,0.00413968,0.00651297,-0.0357246,4.99104,5.00003,0.0383726,-0.00239416,0.0084481,0.00641747,1.39694
-0.00557656,0.000517608,0.0102566,-0.00124279,0.00413968,0.00651297,-0.0357246,4.99104,5.00003,0.0383726,-0.00239416,0.0084481,0.00641747,1.39694
-0.00591557,2.97124e-06,0.0104083,-0.0023495,0.0167024,0.00879457,0.0220496,4.99104,5.00003,0.0383726,-0.00239416,0.0084481,0.00641747,1.39694
-0.00591557,2.97124e-06,0.0104083,-0.0023495,0.0167024,0.00879457,0.0220496,4.99104,5.00003,0.0383726,-0.00239416,0.0084481,0.00641747,1.39694
-0.00591557,2.97124e-06,0.0104083,-0.0023495,0.0167024,0.00879457,0.0220496,4.99112,4.99999,0.0374784,-0.00303216,0.00877822,0.00576649,1.39612
-0.00624363,-0.000276531,0.010571,0.00137304,0.0171196,0.00247106,0.0201758,4.99112,4.99999,0.0374784,-0.00303216,0.00877822,0.00576649,1.39612
-0.00624363,-0.000276531,0.010571,0.00137304,0.0171196,0.00247106,0.0201758,4.99119,4.99994,0.0366893,-0.00253264,0.00968004,0.00536425,1.38918
-0.00624363,-0.000276531,0.010571,0.00137304,0.0171196,0.00247106,0.0201758,4.99119,4.99994,0.0366893,-0.00253264,0.00968004,0.00536425,1.38918
-0.00644434,-0.00059029,0.010621,0.000707641,0.00968637,0.0041051,-0.0148528,4.99119,4.99994,0.0366893,-0.00253264,0.00968004,0.00536425,1.38918
-0.00644434,-0.00059029,0.010621,0.000707641,0.00968637,0.0041051,-0.0148528,4.99119,4.99994,0.0366893,-0.00253264,0.00968004,0.00536425,1.38918
-0.00644434,-0.00059029,0.010621,0.000707641,0.00968637,0.0041051,-0.0148528,4.9913,4.99996,0.0357783,-0.000938531,0.00996273,0.00688818,1.39684
-0.00644434,-0.00059029,0.010621,0.000707641,0.00968637,0.0041051,-0.0148528,4.9913,4.99996,0.0357783,-0.000938531,0.00996273,0.00688818,1.39684
-0.0066366,-0.000995062,0.010732,0.0011639,0.00936271,0.00513489,-0.0326821,4.9913,4.99996,0.0357783,-0.000938531,0.00996273,0.00688818,1.39684
-0.0066366,-0.000995062,0.010732,0.0011639,0.00936271,0.00513489,-0.0326821,4.9913,4.99996,0.0357783,-0.000938531,0.00996273,0.00688818,1.39684
-0.0066366,-0.000995062,0.010732,0.0011639,0.00936271,0.00513489,-0.0326821,4.99138,5.00003,0.0351886,-0.000491657,0.0100553,0.00723586,1.39607
-0.00680963,-0.00140409,0.0109034,0.00337512,0.016326,0.00152571,-0.0254507,4.99138,5.00003,0.0351886,-0.000491657,0.0100553,0.00723586,1.39607
-0.00680963,-0.00140409,0.0109034,0.00337512,0.016326,0.00152571,-0.0254507,4.99147,5.00009,0.0346537,-0.000115985,0.011038,0.00748106,1.39607
-0.00680963,-0.00140409,0.0109034,0.00337512,0.016326,0.00152571,-0.0254507,4.99147,5.00009,0.0346537,-0.000115985,0.011038,0.00748106,1.39607
-0.00705853,-0.00130213,0.011008,-0.0068673,0.0236915,0.00638141,0.0356044,4.99147,5.00009,0.0346537,-0.000115985,0.011038,0.00748106,1.39607
-0.00705853,-0.00130213,0.011008,-0.0068673,0.0236915,0.00638141,0.0356044,4.99147,5.00009,0.0346537,-0.000115985,0.011038,0.00748106,1.39607
-0.00705853,-0.00130213,0.011008,-0.0068673,0.0236915,0.00638141,0.0356044,4.99158,5.00027,0.0341533,-6.82828e-05,0.0111114,0.00863287,1.39358
-0.00705853,-0.00130213,0.011008,-0.0068673,0.0236915,0.00638141,0.0356044,4.99158,5.00027,0.0341533,-6.82828e-05,0.0111114,0.00863287,1.39358
-0.00741321,-0.00124891,0.011239,-0.00495675,0.0193996,0.00674315,0.0329721,4.99158,5.00027,0.0341533,-6.82828e-05,0.0111114,0.00863287,1.39358
-0.00741321,-0.00124891,0.011239,-0.00495675,0.0193996,0.00674315,0.0329721,4.99158,5.00027,0.0341533,-6.82828e-05,0.0111114,0.00863287,1.39358
-0.00741321,-0.00124891,0.011239,-0.00495675,0.0193996,0.00674315,0.0329721,4.99164,5.00043,0.0338762,-0.000515989,0.0107886,0.00872466,1.40023
-0.00782922,-0.00137595,0.0115974,-0.00535723,0.00852439,0.00571753,-0.0272046,4.99164,5.00043,0.0338762,-0.000515989,0.0107886,0.00872466,1.40023
-0.00782922,-0.00137595,0.0115974,-0.00535723,0.00852439,0.00571753,-0.0272046,4.99164,5.00043,0.0338762,-0.000515989,0.0107886,0.00872466,1.40023
-0.00782922,-0.00137595,0.0115974,-0.00535723,0.00852439,0.00571753,-0.0272046,4.99169,5.00055,0.0335984,-0.000267014,0.0107246,0.00926492,1.39555
-0.00819414,-0.00179738,0.0118146,-0.0046531,0.0025914,0.00218444,-0.0532709,4.99169,5.00055,0.0335984,-0.000267014,0.0107246,0.00926492,1.39555
-0.00819414,-0.00179738,0.0118146,-0.0046531,0.0025914,0.00218444,-0.0532709,4.99169,5.00055,0.0335984,-0.000267014,0.0107246,0.00926492,1.39555
